seed,strategy,N,k0,chosen_template,E11_rotation,E12_rotation,qualified_pair,E11_time_per_source_s,E12_time_per_source_s,delta_time_per_source_s,delta_total_virtual_s,delta_movement_m,delta_measurements,delta_switches,delta_clear_attempts,delta_clear_failures,E11_movement_s,E12_movement_s,delta_movement_s,E11_measurement_s,E12_measurement_s,delta_measurement_s,E11_switch_s,E12_switch_s,delta_switch_s,E11_clear_success_s,E12_clear_success_s,delta_clear_success_s,E11_clear_failure_s,E12_clear_failure_s,delta_clear_failure_s
27182994,T6,16,10,7,15,35,True,213.767726375,211.487726625,-2.2799997500000018,-36.47999600000003,-107.3999841665518,-3,-3,1,1,2660.283622468776,2638.8036256354653,-21.47999683331045,570.0,555.0,-15.0,104.0,101.0,-3.0,80.0,80.0,0.0,6.0,9.0,3.0
27182995,T2,10,3,7,0,40,True,351.085214,337.1557375,-13.929476500000021,-139.2947650000001,-811.4738253948508,3,5,1,1,2703.8521402138845,2541.5573751349148,-162.2947650789697,640.0,655.0,15.0,114.0,119.0,5.0,50.0,50.0,0.0,3.0,6.0,3.0
27182995,T4,10,3,6,0,0,True,351.085214,351.085214,0.0,0.0,0.0,0,0,0,0,2703.8521402138845,2703.8521402138845,0.0,640.0,640.0,0.0,114.0,114.0,0.0,50.0,50.0,0.0,3.0,3.0,0.0
27182995,T6,10,3,6,0,0,True,351.085214,351.085214,0.0,0.0,0.0,0,0,0,0,2703.8521402138845,2703.8521402138845,0.0,640.0,640.0,0.0,114.0,114.0,0.0,50.0,50.0,0.0,3.0,3.0,0.0
27182996,T2,11,9,7,0,0,True,253.63829709090908,261.34452727272725,7.706230181818171,84.76853200000005,573.8426597652469,-5,-5,0,0,1970.0212677515483,2084.789799704597,114.76853195304875,645.0,620.0,-25.0,117.0,112.0,-5.0,55.0,55.0,0.0,3.0,3.0,0.0
27182996,T4,11,9,7,0,0,True,253.63829709090908,261.34452727272725,7.706230181818171,84.76853200000005,573.8426597652469,-5,-5,0,0,1970.0212677515483,2084.789799704597,114.76853195304875,645.0,620.0,-25.0,117.0,112.0,-5.0,55.0,55.0,0.0,3.0,3.0,0.0
27182996,T6,11,9,7,0,0,True,253.63829709090908,261.34452727272725,7.706230181818171,84.76853200000005,573.8426597652469,-5,-5,0,0,1970.0212677515483,2084.789799704597,114.76853195304875,645.0,620.0,-25.0,117.0,112.0,-5.0,55.0,55.0,0.0,3.0,3.0,0.0
27182997,T2,12,6,7,20,5,True,277.86963675,287.61709625,9.74745949999999,116.96951399999989,24.84756790998472,19,17,0,0,2594.435640985302,2599.4051545672983,4.969513581996125,570.0,665.0,95.0,104.0,121.0,17.0,60.0,60.0,0.0,6.0,6.0,0.0
27182997,T4,12,6,7,20,5,True,277.86963675,287.61709625,9.74745949999999,116.96951399999989,24.84756790998472,19,17,0,0,2594.435640985302,2599.4051545672983,4.969513581996125,570.0,665.0,95.0,104.0,121.0,17.0,60.0,60.0,0.0,6.0,6.0,0.0
27182997,T6,12,6,7,20,5,True,277.86963675,287.61709625,9.74745949999999,116.96951399999989,24.84756790998472,19,17,0,0,2594.435640985302,2599.4051545672983,4.969513581996125,570.0,665.0,95.0,104.0,121.0,17.0,60.0,60.0,0.0,6.0,6.0,0.0
27182998,T2,13,8,7,15,45,True,266.626557,286.87715492307694,20.250597923076953,263.2577729999998,551.288863767606,21,18,10,10,2806.1452412061763,2916.4030139596985,110.2577727535222,505.0,610.0,105.0,90.0,108.0,18.0,65.0,65.0,0.0,0.0,30.0,30.0
27182998,T4,13,8,7,15,45,True,266.626557,286.87715492307694,20.250597923076953,263.2577729999998,551.288863767606,21,18,10,10,2806.1452412061763,2916.4030139596985,110.2577727535222,505.0,610.0,105.0,90.0,108.0,18.0,65.0,65.0,0.0,0.0,30.0,30.0
27182998,T6,13,8,7,15,45,True,266.626557,286.87715492307694,20.250597923076953,263.2577729999998,551.288863767606,21,18,10,10,2806.1452412061763,2916.4030139596985,110.2577727535222,505.0,610.0,105.0,90.0,108.0,18.0,65.0,65.0,0.0,0.0,30.0,30.0
27182999,T2,14,5,7,25,45,True,253.42070028571428,261.42861335714286,8.00791307142859,112.11078300000008,120.55391591449188,16,14,-2,-2,2796.889804169855,2821.000587352754,24.110783182899013,570.0,650.0,80.0,102.0,116.0,14.0,70.0,70.0,0.0,9.0,3.0,-6.0
27182999,T4,14,5,7,25,45,True,253.42070028571428,261.42861335714286,8.00791307142859,112.11078300000008,120.55391591449188,16,14,-2,-2,2796.889804169855,2821.000587352754,24.110783182899013,570.0,650.0,80.0,102.0,116.0,14.0,70.0,70.0,0.0,9.0,3.0,-6.0
27182999,T6,14,5,6,25,25,True,253.42070028571428,253.42070028571428,0.0,0.0,0.0,0,0,0,0,2796.889804169855,2796.889804169855,0.0,570.0,570.0,0.0,102.0,102.0,0.0,70.0,70.0,0.0,9.0,9.0,0.0
